HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Montpellier,Metz,18,17,6,5,8,1,9,15,2,3,0,0,0,1,D
Bordeaux,Nice,5,14,1,3,2,5,10,12,1,2,0,0,0,0,A
Marseille,Lyon,9,12,2,5,3,6,5,13,2,1,0,0,0,0,A
Lille,Monaco,15,9,5,3,3,5,10,8,4,1,0,0,0,1,A
Brest,Strasbourg,7,14,2,5,5,5,5,15,1,2,0,0,0,0,A
Metz,Lyon,15,17,8,5,3,7,19,8,3,2,0,1,2,1,H
Angers,Bordeaux,13,7,8,3,6,3,14,18,1,5,0,0,2,0,H
Clermont,Montpellier,12,10,4,2,5,3,10,15,2,4,0,0,1,1,H
Reims,Lens,7,21,2,5,3,10,12,9,1,2,0,0,1,0,A
Lorient,Marseille,7,9,0,6,4,8,22,10,1,1,0,0,0,1,A
Paris SG,Troyes,17,9,7,3,7,4,10,19,1,2,0,0,2,1,D
Nice,St Etienne,14,12,7,6,2,2,10,13,2,3,0,0,0,2,H
Nantes,Rennes,9,17,3,5,5,5,13,9,2,1,0,0,1,1,H
Bordeaux,Lorient,14,13,1,2,3,1,10,11,4,4,1,0,0,0,D
Lyon,Nantes,17,17,6,6,5,6,12,10,1,0,0,0,1,0,H
Metz,Angers,7,11,2,4,1,4,18,17,3,1,0,0,0,0,H
Monaco,Brest,25,10,9,5,10,5,10,12,2,1,0,0,1,2,H
Montpellier,Paris SG,10,15,3,9,0,2,9,7,2,4,0,0,0,3,A
Nice,Lille,16,9,6,5,10,3,11,9,2,3,0,0,1,0,A
Rennes,Marseille,12,8,4,0,6,1,14,8,1,2,0,0,2,0,H
St Etienne,Reims,16,17,7,7,3,2,8,9,1,0,0,0,1,1,A
Strasbourg,Clermont,11,11,6,3,3,2,13,9,1,2,0,0,1,0,H
Troyes,Lens,6,15,2,9,5,7,9,9,1,2,0,0,1,2,A
Angers,Montpellier,19,14,3,1,4,3,17,12,1,4,0,0,1,0,H
Brest,Bordeaux,11,15,7,7,10,1,10,12,1,0,0,0,2,2,A
Clermont,Lyon,18,21,3,5,10,4,10,15,2,2,0,0,0,1,A
Lens,Monaco,28,12,10,5,10,8,5,7,2,3,0,0,1,1,D
Lille,Rennes,13,13,4,3,7,4,12,0,2,2,0,0,1,1,D
Lorient,Troyes,17,8,6,3,6,4,18,10,2,2,0,1,0,1,D
Marseille,Strasbourg,17,10,11,4,7,3,11,16,2,1,0,0,1,0,H
Nantes,St Etienne,12,13,5,3,5,5,8,9,2,0,0,0,1,0,D
Paris SG,Metz,27,4,12,1,4,2,7,12,1,2,0,1,3,0,H
Reims,Nice,5,17,4,6,2,7,8,14,0,2,0,0,2,0,A
Ajaccio,Troyes,9,8,4,5,4,1,12,18,1,1,0,0,0,1,A
Ajaccio GFCO,Paris FC,12,13,8,4,6,5,6,16,3,2,1,0,0,1,D
Clermont,Chateauroux,19,11,7,3,3,5,11,19,0,1,0,0,0,0,D
Grenoble,Sochaux,10,6,3,2,5,8,14,14,1,2,0,0,0,0,H
Nancy,Beziers,7,5,1,2,1,0,16,11,2,1,1,0,0,1,A
Orleans,Lens,7,13,3,7,9,4,17,13,2,1,0,0,0,1,A
Red Star,Niort,11,10,7,7,3,6,24,16,2,1,0,0,0,0,A
Valenciennes,Auxerre,11,8,7,5,3,5,9,28,3,3,0,0,3,1,H
Lorient,Le Havre,14,22,4,8,8,10,30,34,2,2,0,0,0,0,D
Brest,Metz,4,13,1,6,2,5,13,13,1,0,0,0,0,1,A
Auxerre,Ajaccio GFCO,12,4,7,4,6,2,19,15,1,2,0,0,1,2,A
Le Havre,Grenoble,10,10,5,5,4,5,17,14,1,0,0,0,0,0,D
Metz,Orleans,10,5,9,1,3,4,17,15,1,2,0,1,2,0,H
Niort,Clermont,10,10,4,6,5,8,13,10,1,0,0,0,1,1,H
Paris FC,Nancy,5,3,3,0,5,1,15,15,0,1,0,0,0,0,H
Sochaux,Valenciennes,13,6,5,4,3,2,18,16,2,2,0,0,0,1,A
Troyes,Brest,10,6,6,3,4,9,9,17,2,0,0,0,1,2,A
Beziers,Ajaccio,8,6,2,2,4,4,15,14,0,3,0,0,0,1,A
Lens,Red Star,8,5,2,1,4,6,14,14,0,0,0,0,1,0,H
Chateauroux,Lorient,10,9,4,5,2,4,13,15,2,3,0,0,0,0,A
Ajaccio,Sochaux,10,10,5,4,6,2,16,22,3,5,0,0,0,1,A
Ajaccio GFCO,Lorient,13,10,7,6,5,5,18,18,3,3,0,0,1,1,A
Brest,Paris FC,8,7,1,2,10,2,20,15,1,0,0,0,0,1,D
Grenoble,Niort,13,8,3,1,5,8,14,20,1,4,0,0,1,0,H
Nancy,Lens,7,6,3,4,2,4,15,15,1,1,0,0,0,2,A
Orleans,Auxerre,3,7,1,4,1,4,8,3,2,1,0,0,0,2,A
Red Star,Le Havre,13,4,5,1,8,1,16,17,4,1,1,0,0,1,A
Troyes,Beziers,8,7,4,4,3,2,15,18,2,1,0,0,0,1,A
Valenciennes,Chateauroux,6,7,1,3,2,3,48,34,2,4,0,0,1,0,D
Clermont,Metz,8,9,6,4,4,6,18,12,0,2,1,0,1,0,A
Ajaccio GFCO,Grenoble,12,7,5,2,8,3,14,15,2,1,0,0,1,0,H
Auxerre,Nancy,11,8,6,1,7,8,18,8,1,1,0,0,1,0,H
Chateauroux,Red Star,10,11,2,4,6,4,7,10,0,1,1,0,0,0,D
Le Havre,Clermont,8,12,4,2,4,7,16,14,1,0,0,0,0,0,D
Lorient,Valenciennes,7,2,3,1,7,1,25,12,3,3,0,1,2,1,H
Niort,Orleans,9,9,6,5,9,4,19,19,3,3,0,0,1,0,D
Paris FC,Beziers,10,3,6,1,2,3,15,15,3,1,0,0,0,0,H
Sochaux,Brest,12,8,5,2,5,5,21,22,3,2,0,0,1,0,H
Lens,Troyes,10,6,6,1,15,4,10,16,1,2,0,0,0,0,H
Metz,Ajaccio,17,8,8,6,9,5,14,8,2,3,0,0,1,0,H
Ajaccio,Lorient,4,6,1,3,3,3,23,15,3,3,0,0,0,0,D
Brest,Le Havre,13,10,6,6,8,5,19,11,2,1,0,0,0,0,H
Clermont,Sochaux,12,8,7,2,6,3,16,21,2,4,0,0,0,0,H
Grenoble,Chateauroux,13,9,3,3,5,5,16,18,1,3,0,1,0,0,D
Nancy,Niort,5,6,2,4,2,3,18,17,1,3,0,0,0,0,A
Orleans,Paris FC,12,7,5,4,2,1,19,10,1,1,0,0,2,0,H
Red Star,Auxerre,8,14,3,8,3,10,10,18,0,2,0,0,0,0,H
Troyes,Metz,8,10,4,4,1,1,7,13,1,1,0,0,0,1,A
Valenciennes,Ajaccio GFCO,12,7,7,2,12,2,17,17,5,4,2,1,0,0,D
Ajaccio GFCO,Red Star,7,7,6,2,2,4,14,23,3,2,1,0,1,0,H
Auxerre,Brest,14,10,5,7,3,5,16,16,2,3,0,0,0,0,A
Chateauroux,Nancy,7,13,3,7,4,11,16,20,1,1,0,0,1,0,H
Le Havre,Orleans,12,14,4,4,3,6,15,20,3,2,0,0,2,0,H
Niort,Ajaccio,11,5,3,3,3,4,19,14,1,1,0,0,0,0,H
Paris FC,Troyes,9,7,7,3,1,8,16,12,1,3,0,1,1,0,H
Sochaux,Beziers,5,8,5,3,1,7,22,21,3,4,0,0,1,0,H
Valenciennes,Clermont,8,10,5,10,10,3,11,10,0,0,0,0,0,3,A
Metz,Lens,10,3,5,0,6,5,23,12,1,1,0,1,0,0,H
Lorient,Grenoble,8,10,3,4,4,8,15,26,3,4,0,0,1,0,H
Ajaccio,Paris FC,5,2,3,1,7,3,8,20,2,2,0,1,0,0,D
Brest,Ajaccio GFCO,12,10,5,3,3,6,16,12,0,2,0,1,2,1,H
Clermont,Auxerre,8,6,3,1,4,3,9,18,0,3,0,0,1,0,H
Grenoble,Valenciennes,26,7,12,4,6,3,10,9,1,2,0,0,2,1,H
Nancy,Le Havre,8,16,2,3,3,4,15,17,3,3,1,0,0,1,A
Orleans,Chateauroux,10,12,4,1,2,8,11,13,2,2,0,0,1,0,H
Red Star,Lorient,4,11,1,5,5,3,14,10,3,0,0,0,0,2,A
Troyes,Niort,12,9,4,1,4,8,18,11,4,4,0,1,1,0,H
Lens,Sochaux,14,2,6,0,5,1,13,17,2,2,0,0,1,0,H
Beziers,Metz,9,10,5,6,4,7,8,16,1,2,0,0,0,0,A
Ajaccio GFCO,Nancy,5,13,1,5,3,4,23,18,5,6,0,0,0,0,A
Auxerre,Ajaccio,13,3,1,1,5,2,9,10,1,2,0,0,0,0,D
Chateauroux,Beziers,14,4,4,2,4,3,23,18,3,4,0,1,1,0,H
Grenoble,Brest,8,7,2,4,5,3,11,11,2,1,0,0,1,1,A
Le Havre,Troyes,13,8,4,2,8,6,9,14,0,1,0,0,1,0,D
Lorient,Clermont,13,11,3,1,8,4,10,6,2,2,0,0,0,0,D
Sochaux,Orleans,12,6,4,2,11,1,8,17,1,3,0,0,0,1,A
Valenciennes,Red Star,12,5,6,2,0,4,16,18,0,2,0,0,3,1,H
Paris FC,Metz,7,16,3,4,2,4,8,16,0,2,1,0,2,0,H
Niort,Lens,6,15,2,8,2,7,14,11,1,1,0,0,1,1,A
Ajaccio,Valenciennes,11,12,6,4,5,5,15,15,3,2,0,0,1,1,H
Beziers,Niort,7,12,2,5,0,3,10,19,2,4,0,1,0,1,D
Brest,Chateauroux,12,9,7,2,3,4,9,16,2,3,0,2,2,1,H
Clermont,Ajaccio GFCO,17,3,5,1,5,2,12,16,1,4,0,1,0,1,D
Lens,Paris FC,16,6,1,1,7,4,15,19,2,3,0,0,0,0,D
Nancy,Sochaux,4,9,2,1,1,5,15,20,2,2,0,0,0,0,D
Orleans,Lorient,5,3,3,2,2,5,14,15,3,3,0,0,0,0,H
Red Star,Grenoble,10,14,5,7,3,5,16,12,2,1,0,0,1,0,A
Metz,Le Havre,10,6,2,1,6,2,22,8,1,2,0,0,0,0,A
Troyes,Auxerre,8,12,3,4,5,12,6,15,1,4,0,0,1,0,H
Beziers,Lens,5,17,2,3,1,12,12,13,2,3,0,0,0,0,D
Ajaccio GFCO,Orleans,11,16,3,3,6,6,12,22,1,5,0,0,0,1,A
Chateauroux,Troyes,14,11,6,5,4,6,22,5,3,1,0,0,0,1,A
Grenoble,Clermont,12,8,2,2,2,7,12,13,1,2,0,1,1,0,H
Le Havre,Beziers,20,7,4,5,11,6,16,15,3,2,0,0,1,2,A
Lorient,Nancy,15,14,7,2,5,2,5,12,1,3,0,0,2,0,H
Niort,Paris FC,3,8,1,2,5,4,19,16,1,1,0,0,1,0,H
Red Star,Ajaccio,11,15,6,5,2,6,6,10,2,3,0,0,1,0,H
Valenciennes,Brest,13,13,3,5,6,2,11,9,0,2,0,0,1,1,A
Auxerre,Lens,7,12,2,2,3,4,11,11,2,1,0,0,0,1,A
Sochaux,Metz,9,15,2,5,6,1,11,12,1,3,1,0,0,0,A
Ajaccio,Le Havre,15,8,9,4,8,3,6,17,1,2,0,0,2,0,H
Auxerre,Beziers,10,9,4,2,6,4,19,15,2,3,0,0,0,0,H
Clermont,Red Star,7,5,3,2,2,7,14,19,4,2,0,0,0,0,D
Metz,Niort,25,6,8,1,7,2,14,11,2,4,0,0,1,0,H
Nancy,Grenoble,16,11,4,5,5,5,13,14,1,1,1,0,0,1,A
Orleans,Valenciennes,17,4,6,0,7,5,10,15,1,1,0,0,0,0,H
Paris FC,Chateauroux,8,6,1,1,6,5,15,14,0,1,0,0,0,0,D
Troyes,Sochaux,6,14,2,6,0,7,14,16,2,1,0,0,1,0,A
Brest,Lorient,14,8,6,5,2,3,16,19,4,3,0,0,1,2,H
Lens,Ajaccio GFCO,6,7,4,1,5,1,14,14,2,3,0,0,4,0,H
Ajaccio GFCO,Beziers,13,11,2,3,6,0,14,20,4,2,0,0,0,1,A
Auxerre,Paris FC,6,10,2,4,2,2,14,10,2,0,0,0,0,0,A
Chateauroux,Ajaccio,15,5,4,2,5,4,16,9,3,0,1,0,1,2,D
Grenoble,Troyes,13,11,2,4,5,5,9,15,2,1,0,0,0,0,A
Lorient,Metz,11,5,2,1,2,3,11,15,2,1,0,1,0,0,D
Red Star,Orleans,13,10,2,4,5,1,8,12,1,2,0,0,0,3,A
Sochaux,Niort,6,19,1,7,8,7,12,17,3,1,1,0,0,2,A
Valenciennes,Nancy,16,13,6,5,3,5,11,10,1,2,0,0,1,1,D
Le Havre,Lens,9,11,4,2,3,7,7,8,1,2,1,0,1,0,H
Clermont,Brest,25,12,8,3,9,7,10,11,1,2,0,0,1,2,D
Ajaccio,Ajaccio GFCO,9,9,4,2,4,6,16,16,4,3,0,0,1,1,A
Brest,Red Star,24,7,3,1,8,1,9,13,3,5,0,1,0,1,D
Nancy,Clermont,8,13,2,5,2,4,13,13,2,3,0,0,0,0,A
Paris FC,Sochaux,7,4,3,1,4,6,13,18,1,1,0,0,0,0,D
Beziers,Lorient,14,4,2,3,9,3,20,14,2,3,0,0,0,0,A
Lens,Chateauroux,12,6,4,3,8,3,14,20,4,4,0,0,0,0,A
Niort,Le Havre,18,7,7,3,5,5,12,11,3,2,0,0,1,0,H
Orleans,Grenoble,10,14,3,5,1,7,23,7,3,2,0,0,0,1,A
Troyes,Valenciennes,16,7,8,4,4,2,14,21,2,3,0,1,0,2,H
Metz,Auxerre,6,13,1,6,2,10,11,13,1,1,0,0,0,1,A
Ajaccio GFCO,Troyes,15,4,5,2,7,4,13,9,1,1,0,0,1,0,H
Auxerre,Niort,17,9,2,4,2,1,5,5,0,2,0,0,0,0,D
Chateauroux,Metz,6,11,3,5,7,4,7,19,1,4,1,0,1,1,A
Clermont,Orleans,15,11,8,1,7,3,5,15,0,3,0,1,1,0,H
Grenoble,Ajaccio,16,8,6,1,2,5,10,14,1,3,0,0,0,0,H
Le Havre,Sochaux,18,10,5,7,5,7,9,14,4,2,0,0,0,1,H
Lorient,Paris FC,12,6,4,1,3,2,19,17,5,3,0,1,1,1,H
Red Star,Beziers,12,14,2,7,3,4,20,10,4,2,0,0,0,2,A
Valenciennes,Lens,16,8,6,5,6,3,11,15,5,2,1,1,1,1,H
Brest,Nancy,15,7,7,4,6,0,13,13,3,2,0,0,0,1,H
Ajaccio,Clermont,4,8,2,1,0,4,10,11,2,1,0,0,0,0,D
Beziers,Valenciennes,13,4,6,3,5,1,6,20,2,1,0,0,1,0,D
Nancy,Red Star,16,6,5,1,7,3,14,18,1,3,0,1,0,0,H
Niort,Chateauroux,13,12,4,2,6,4,18,14,4,3,0,0,0,0,A
Orleans,Brest,18,6,5,1,10,5,11,9,1,1,0,0,0,0,D
Paris FC,Le Havre,12,13,4,4,2,7,11,17,2,0,0,1,0,0,H
Sochaux,Auxerre,7,13,3,8,5,6,12,18,1,5,0,0,0,1,A
Troyes,Lorient,9,17,2,4,4,8,12,21,3,2,0,0,0,0,H
Lens,Grenoble,14,10,3,1,6,3,17,9,3,2,0,0,0,0,D
Metz,Ajaccio GFCO,12,9,2,2,5,5,19,14,1,4,0,0,1,0,H
Ajaccio GFCO,Niort,12,10,5,4,4,2,19,24,5,4,1,1,0,0,A
Brest,Ajaccio,8,5,6,1,2,4,17,19,1,0,0,1,1,0,H
Chateauroux,Sochaux,12,6,2,2,4,9,11,13,2,2,0,0,0,0,H
Clermont,Beziers,24,2,12,0,2,1,8,8,0,2,0,0,1,0,H
Le Havre,Auxerre,17,12,7,3,7,9,10,9,2,2,0,0,1,1,D
Lorient,Lens,6,13,4,4,6,4,16,18,4,4,0,0,2,0,D
Orleans,Nancy,11,9,5,5,9,3,17,13,3,2,0,0,0,1,A
Red Star,Troyes,11,14,4,3,5,4,15,15,2,0,0,0,0,2,A
Valenciennes,Paris FC,6,6,3,3,3,2,11,8,2,1,0,0,0,0,D
Grenoble,Metz,8,8,2,3,4,4,6,11,0,3,0,0,1,1,D
Auxerre,Lorient,7,7,2,1,7,4,14,8,1,1,0,0,0,0,D
Ajaccio,Nancy,10,9,5,2,7,3,14,26,3,4,0,0,0,1,D
Beziers,Grenoble,9,16,0,10,2,5,13,8,2,0,0,0,0,0,A
Le Havre,Chateauroux,18,8,6,3,3,1,13,11,0,2,0,0,1,1,H
Lens,Brest,11,8,4,2,3,9,16,13,3,2,0,0,2,0,H
Metz,Red Star,13,7,5,1,2,2,18,9,1,1,0,0,0,0,H
Niort,Valenciennes,17,7,6,2,5,7,13,10,2,3,0,0,0,0,H
Paris FC,Clermont,9,6,5,2,1,4,12,16,1,2,0,0,1,0,H
Sochaux,Ajaccio GFCO,3,9,2,2,2,2,24,14,4,3,0,1,0,0,H
Troyes,Orleans,7,10,4,5,1,5,13,13,1,2,0,1,1,0,H
Ajaccio GFCO,Le Havre,21,6,4,2,12,2,15,18,2,0,0,0,0,1,D
Brest,Beziers,20,4,8,1,8,0,14,14,2,3,0,1,1,0,H
Chateauroux,Auxerre,11,11,3,3,0,9,5,15,0,1,0,0,0,0,D
Grenoble,Paris FC,17,9,7,3,5,4,10,14,1,3,0,0,0,1,A
Lorient,Niort,15,5,6,1,4,5,14,18,2,5,0,0,0,1,D
Nancy,Troyes,9,10,3,6,5,1,13,13,3,2,0,0,0,0,D
Orleans,Ajaccio,8,16,3,7,6,4,14,9,3,1,1,1,1,1,A
Red Star,Sochaux,15,4,9,0,1,3,18,17,4,1,0,2,1,0,H
Clermont,Lens,13,2,6,1,8,2,9,17,1,1,0,0,0,0,D
Valenciennes,Metz,7,16,2,6,5,7,8,15,1,1,0,0,0,0,A
Auxerre,Grenoble,8,15,5,7,4,11,16,16,2,2,0,0,2,0,H
Beziers,Orleans,13,9,5,4,12,3,16,13,3,5,0,0,0,0,A
Chateauroux,Ajaccio GFCO,14,6,4,3,10,4,16,12,3,2,0,0,0,1,A
Niort,Brest,15,8,5,2,9,10,6,6,2,1,0,0,1,1,D
Paris FC,Red Star,10,10,5,5,1,4,9,20,1,3,0,1,1,0,D
Troyes,Clermont,9,11,2,4,5,3,15,13,2,1,0,0,0,0,A
Lens,Ajaccio,15,7,4,2,3,2,19,16,2,2,0,0,1,1,A
Sochaux,Lorient,7,11,1,2,3,5,12,17,1,3,0,0,1,0,H
Ajaccio,Beziers,11,4,9,2,8,2,13,11,3,0,0,1,1,1,H
Ajaccio GFCO,Auxerre,10,16,3,9,2,4,8,18,0,3,0,0,0,1,A
Clermont,Niort,18,8,8,4,4,1,14,12,3,2,0,0,2,1,H
Lorient,Chateauroux,9,9,3,5,6,5,8,14,0,4,0,1,1,0,H
Nancy,Paris FC,11,7,4,4,2,1,19,11,2,0,0,0,1,1,A
Orleans,Metz,9,7,2,1,2,4,12,12,1,1,0,0,0,1,A
Valenciennes,Sochaux,9,6,3,1,3,2,11,14,0,2,0,0,0,0,H
Brest,Troyes,15,10,4,5,6,5,18,15,4,3,1,1,1,0,D
Grenoble,Le Havre,10,13,3,2,3,2,15,15,4,4,0,0,0,0,D
Red Star,Lens,5,20,1,5,4,5,6,12,0,3,0,0,1,0,H
Le Havre,Valenciennes,12,9,5,4,1,2,17,19,4,2,0,1,3,3,H
Auxerre,Orleans,17,7,11,1,4,0,14,18,1,3,0,0,1,0,H
Beziers,Troyes,15,4,6,0,5,4,14,17,1,3,0,1,0,0,D
Chateauroux,Valenciennes,17,9,6,3,10,3,7,7,1,1,0,0,0,1,D
Lorient,Ajaccio GFCO,16,3,3,1,10,0,13,11,1,2,1,1,0,1,A
Metz,Clermont,15,7,4,3,9,3,13,13,1,2,0,0,0,1,A
Sochaux,Ajaccio,8,5,1,3,7,0,12,10,0,0,0,0,0,0,D
Lens,Nancy,18,9,9,5,4,3,11,12,1,3,0,1,0,1,H
Niort,Grenoble,16,8,6,1,3,1,11,7,0,2,0,0,0,0,D
Le Havre,Red Star,12,10,4,2,5,4,14,10,0,1,0,0,0,0,H
Paris FC,Brest,7,13,1,4,4,5,17,18,2,3,0,0,0,1,A
Ajaccio,Metz,6,9,2,3,3,5,10,16,0,1,0,0,0,0,D
Grenoble,Ajaccio GFCO,10,10,6,1,6,1,13,19,1,2,0,0,0,0,D
Nancy,Auxerre,6,15,3,3,3,3,14,11,0,4,0,0,1,0,H
Red Star,Chateauroux,10,20,4,6,7,5,17,17,1,2,0,0,0,1,A
Valenciennes,Lorient,11,13,4,3,7,3,14,16,2,4,1,1,1,2,A
Brest,Sochaux,11,10,2,2,10,5,5,10,0,0,0,0,1,0,H
Orleans,Niort,16,11,3,1,3,4,10,14,3,2,0,0,1,0,H
Beziers,Paris FC,8,17,3,7,2,5,19,18,3,1,1,0,0,0,A
Clermont,Le Havre,17,5,5,2,7,1,7,13,1,1,0,0,0,0,D
Troyes,Lens,8,11,3,3,4,10,5,19,0,5,0,0,0,0,H
Metz,Nancy,17,2,7,1,11,2,14,12,2,0,0,1,1,0,H
Auxerre,Red Star,21,8,3,3,13,3,14,7,0,4,0,0,0,0,D
Chateauroux,Grenoble,18,16,9,4,7,7,10,9,1,3,0,0,1,2,D
Le Havre,Brest,9,13,3,3,2,10,16,15,2,2,1,1,1,0,D
Lorient,Ajaccio,6,8,3,1,2,2,17,15,1,2,1,0,0,0,H
Metz,Troyes,25,6,4,2,14,4,15,6,4,3,0,0,1,0,D
Niort,Nancy,12,14,5,4,3,9,7,15,0,2,1,0,0,0,D
Paris FC,Orleans,9,3,3,1,4,1,13,18,0,3,0,1,0,0,D
Sochaux,Clermont,10,13,4,1,4,6,13,10,4,3,0,0,1,0,H
Ajaccio GFCO,Valenciennes,14,5,2,0,6,3,13,12,1,0,0,0,0,0,D
Lens,Beziers,7,6,5,1,3,7,18,16,0,2,0,0,3,0,H
Ajaccio,Niort,6,10,2,0,4,7,21,12,2,2,0,0,1,0,H
Beziers,Sochaux,11,5,4,1,9,3,19,22,3,2,0,0,0,0,D
Clermont,Valenciennes,21,4,2,1,9,3,8,13,1,2,0,1,0,1,A
Grenoble,Lorient,16,5,4,3,8,2,12,16,0,3,0,0,0,1,A
Nancy,Chateauroux,10,13,5,5,3,6,14,16,1,1,1,0,0,0,A
Orleans,Le Havre,11,11,4,2,4,6,14,12,2,2,0,0,1,1,D
Red Star,Ajaccio GFCO,9,15,2,4,5,7,17,8,0,0,0,0,0,0,D
Troyes,Paris FC,7,15,3,3,5,2,13,10,2,2,0,0,0,0,A
Lens,Metz,7,5,2,0,5,3,11,15,2,4,0,0,0,0,D
Brest,Auxerre,11,16,4,4,2,5,16,16,2,0,0,0,1,0,H
Ajaccio GFCO,Brest,9,8,2,4,3,6,17,18,3,3,1,0,1,0,D
Auxerre,Clermont,15,12,6,3,6,5,8,5,2,2,0,1,0,0,H
Chateauroux,Orleans,14,12,3,5,9,3,10,13,1,3,0,1,0,0,A
Le Havre,Nancy,18,12,3,5,8,4,14,20,4,3,0,0,0,1,A
Lorient,Red Star,10,6,2,2,4,3,9,13,0,1,0,0,2,0,H
Niort,Troyes,10,9,3,1,1,4,15,15,1,4,0,0,1,0,D
Paris FC,Ajaccio,12,10,6,2,4,2,13,16,2,3,0,0,1,0,D
Valenciennes,Grenoble,9,15,5,5,1,6,20,21,2,3,0,1,2,1,H
Sochaux,Lens,12,9,4,2,3,5,12,23,3,3,0,0,0,1,A
Metz,Beziers,13,14,4,2,2,3,17,11,6,3,1,1,0,0,H
Ajaccio,Auxerre,11,9,5,3,5,4,9,19,2,1,0,0,1,1,H
Beziers,Chateauroux,12,11,4,4,2,3,11,13,1,1,0,0,0,0,D
Brest,Grenoble,11,11,7,4,6,4,12,14,0,1,0,0,1,1,H
Clermont,Lorient,12,11,4,3,5,3,14,16,2,3,1,0,0,0,A
Metz,Paris FC,9,10,4,1,3,7,21,8,1,3,0,0,1,0,H
Nancy,Ajaccio GFCO,17,7,5,1,5,4,11,20,1,4,0,0,3,1,H
Orleans,Sochaux,11,4,5,1,2,4,14,16,1,3,0,0,0,0,H
Red Star,Valenciennes,8,11,6,1,3,6,11,13,4,2,1,0,0,0,H
Troyes,Le Havre,7,19,2,2,1,6,20,12,1,2,0,0,1,0,H
Lens,Niort,8,11,5,1,3,2,14,13,1,0,0,0,2,1,H
Ajaccio GFCO,Clermont,14,19,7,8,8,4,12,11,1,1,0,0,0,2,A
Auxerre,Troyes,14,8,2,5,2,4,22,10,1,1,0,0,0,2,A
Chateauroux,Brest,12,9,6,4,7,7,9,16,1,2,0,0,1,1,D
Grenoble,Red Star,12,9,4,3,8,1,14,14,2,2,0,0,1,0,H
Niort,Beziers,14,8,3,3,4,6,12,17,1,5,0,0,0,0,D
Sochaux,Nancy,6,15,2,7,6,7,23,9,2,2,1,0,0,0,A
Valenciennes,Ajaccio,12,2,7,1,3,1,17,9,2,1,0,0,1,0,H
Lorient,Orleans,10,9,5,4,5,7,9,16,2,2,0,0,0,2,A
Paris FC,Lens,11,9,2,1,3,3,9,29,2,4,0,0,1,0,H
Le Havre,Metz,13,15,6,7,8,4,14,15,3,2,0,0,1,0,D
Ajaccio,Red Star,16,4,6,2,5,2,10,16,3,4,0,0,0,0,D
Beziers,Le Havre,15,15,4,6,9,4,13,11,3,1,0,0,0,0,D
Brest,Valenciennes,16,10,6,5,7,3,13,17,5,2,0,0,0,2,A
Clermont,Grenoble,14,5,3,1,5,1,18,11,1,2,0,0,0,0,D
Nancy,Lorient,7,9,3,2,4,4,18,19,2,3,0,0,2,2,H
Orleans,Ajaccio GFCO,10,8,3,3,6,5,16,10,1,2,0,0,0,0,D
Paris FC,Niort,12,7,3,3,9,2,11,8,1,0,0,0,0,0,D
Troyes,Chateauroux,10,13,8,1,3,2,12,21,1,2,0,0,0,0,H
Lens,Auxerre,12,12,6,3,1,6,17,18,2,3,0,0,1,0,H
Metz,Sochaux,21,7,9,2,4,5,12,14,2,5,0,1,0,0,D
Beziers,Auxerre,12,19,4,5,2,5,11,13,2,2,0,1,0,0,H
Chateauroux,Paris FC,8,10,0,3,7,0,19,14,3,1,0,0,0,0,A
Grenoble,Nancy,5,20,4,3,6,11,19,12,2,3,0,0,0,0,H
Le Havre,Ajaccio,15,6,9,1,7,1,16,15,2,1,0,1,2,0,H
Niort,Metz,8,19,2,6,1,8,9,7,2,1,0,0,0,1,A
Red Star,Clermont,12,15,7,7,9,11,13,17,3,3,0,0,0,1,A
Sochaux,Troyes,4,5,0,1,6,4,18,9,3,2,0,0,0,0,D
Valenciennes,Orleans,15,16,6,5,3,2,12,15,0,1,0,0,0,2,A
Lorient,Brest,8,10,5,5,3,6,11,15,2,1,0,0,0,0,D
Ajaccio GFCO,Lens,5,15,3,2,3,5,13,15,2,4,0,0,1,0,H
Ajaccio,Chateauroux,7,10,5,4,2,1,14,12,1,1,0,0,0,0,D
Beziers,Ajaccio GFCO,11,7,2,1,1,2,14,18,2,2,0,0,0,0,D
Brest,Clermont,11,10,3,2,7,3,11,8,2,2,0,0,0,0,D
Nancy,Valenciennes,16,12,2,4,7,4,7,13,1,1,0,0,0,1,A
Niort,Sochaux,9,12,3,6,9,5,11,9,2,0,0,0,0,0,A
Orleans,Red Star,18,5,4,4,3,2,9,10,1,2,0,1,2,2,D
Paris FC,Auxerre,7,9,6,4,2,3,13,11,0,0,0,0,1,0,H
Troyes,Grenoble,10,10,5,6,2,3,15,17,3,1,0,0,1,0,H
Metz,Lorient,5,4,3,3,2,2,9,22,1,4,1,0,1,0,H
Lens,Le Havre,15,12,6,3,8,5,15,13,2,3,0,1,0,0,D
Ajaccio GFCO,Ajaccio,15,6,5,3,4,5,21,17,3,1,0,0,0,0,H
Clermont,Nancy,21,11,10,4,7,1,11,11,2,1,0,0,1,1,A
Grenoble,Orleans,18,10,3,7,8,5,7,13,0,0,0,0,0,1,A
Le Havre,Niort,10,10,1,2,7,4,14,17,1,5,0,0,0,0,D
Lorient,Beziers,20,11,4,4,7,6,12,9,3,0,0,0,1,0,H
